Title,Section,Type,Priority,Preconditions,Steps,Expected Result,References,,
User can overwrite the populated description after selection,Inline Add and Edit Parts - Tech View Inline Add,Functional,Medium,"A work order is open with status Estimate, Approved, In Progress, or Review.
You have the 'Work Order Line - Create and Edit' setting enabled.
Your 'Work Orders → Work Order View Mode' permission is set to Tech View.
A catalog part has been selected and its description populated.","Edit the description field, replacing the populated text with your own.","1. The description accepts your edit; the populated catalog description can be overwritten.

---
This is the expected behaviour as per epic SV-9315 and story SV-9317 (Story 2, Inline Add Part - Tech View) and the Inline Add and Edit Parts on Work Order Lines specification version 16, section S2-R5, read on 31 August 2026.

AUTOMATION: Not available on Build to test Yet - Last checked 8/31/2026",SV-9317 (S2-R5),,
Quantity starts empty and is required,Inline Add and Edit Parts - Tech View Inline Add,Functional,Medium,"A work order is open with status Estimate, Approved, In Progress, or Review.
You have the 'Work Order Line - Create and Edit' setting enabled.
Your 'Work Orders → Work Order View Mode' permission is set to Tech View.",Open the inline row and look at the quantity field before typing anything.,"1. The quantity field starts empty (it is not pre-filled with 1).
2. Quantity is a required field.
3. Quantity may also be set by applying a bin split (see the Bin Allocation cases, Story 7).

---
This is the expected behaviour as per epic SV-9315 and story SV-9317 (Story 2, Inline Add Part - Tech View) and the Inline Add and Edit Parts on Work Order Lines specification version 16, section S2-R6, read on 31 August 2026.

AUTOMATION: Not available on Build to test Yet - Last checked 8/31/2026",SV-9317 (S2-R6),,
Inline row shows a Save action and an X close action,Inline Add and Edit Parts - Tech View Inline Add,Functional,Medium,"A work order is open with status Estimate, Approved, In Progress, or Review.
You have the 'Work Order Line - Create and Edit' setting enabled.
Your 'Work Orders → Work Order View Mode' permission is set to Tech View.",Open the inline row and look at its actions.,"1. The inline row displays a Save action and an X (close) action.

---
This is the expected behaviour as per epic SV-9315 and story SV-9317 (Story 2, Inline Add Part - Tech View) and the Inline Add and Edit Parts on Work Order Lines specification version 16, section S2-R7, read on 31 August 2026.

AUTOMATION: Not available on Build to test Yet - Last checked 8/31/2026",SV-9317 (S2-R7),,
Save requires a description and a quantity; part number optional,Inline Add and Edit Parts - Tech View Inline Add,Functional,Medium,"A work order is open with status Estimate, Approved, In Progress, or Review.
You have the 'Work Order Line - Create and Edit' setting enabled.
Your 'Work Orders → Work Order View Mode' permission is set to Tech View.","Enter a description and a quantity but leave part number empty, then Save.
Separately, try to Save with a description but no quantity.","1. With a description and a quantity the part saves even though part number is empty (part number is optional).
2. Without a quantity the row does not save (see the validation cases).

---
This is the expected behaviour as per epic SV-9315 and story SV-9317 (Story 2, Inline Add Part - Tech View) and the Inline Add and Edit Parts on Work Order Lines specification version 16, section S2-R8, read on 31 August 2026.

AUTOMATION: Not available on Build to test Yet - Last checked 8/31/2026",SV-9317 (S2-R8),,
Saving adds the part at the top of the list with a Part added toast,Inline Add and Edit Parts - Tech View Inline Add,Functional,Medium,"A work order is open with status Estimate, Approved, In Progress, or Review.
You have the 'Work Order Line - Create and Edit' setting enabled.
Your 'Work Orders → Work Order View Mode' permission is set to Tech View.",Enter a valid description and quantity and Save the row.,"1. The part is added at the top of the line's parts list.
2. A success toast displays reading “Part added” and fades on its own.

---
This is the expected behaviour as per epic SV-9315 and story SV-9317 (Story 2, Inline Add Part - Tech View) and the Inline Add and Edit Parts on Work Order Lines specification version 16, section S2-R9, read on 31 August 2026.

AUTOMATION: Not available on Build to test Yet - Last checked 8/31/2026",SV-9317 (S2-R9),,
After a save a fresh empty row opens with cursor in description,Inline Add and Edit Parts - Tech View Inline Add,Functional,Medium,"A work order is open with status Estimate, Approved, In Progress, or Review.
You have the 'Work Order Line - Create and Edit' setting enabled.
Your 'Work Orders → Work Order View Mode' permission is set to Tech View.",Save a valid inline row.,"1. Immediately after the successful save, a new empty inline row opens on the same work order line.
2. The cursor is placed in the description field of the new row.

---
This is the expected behaviour as per epic SV-9315 and story SV-9317 (Story 2, Inline Add Part - Tech View) and the Inline Add and Edit Parts on Work Order Lines specification version 16, section S2-R10, read on 31 August 2026.

AUTOMATION: Not available on Build to test Yet - Last checked 8/31/2026",SV-9317 (S2-R10),,
Tech View added part is categorized Uncategorized and category not shown,Inline Add and Edit Parts - Tech View Inline Add,Functional,Medium,"A work order is open with status Estimate, Approved, In Progress, or Review.
You have the 'Work Order Line - Create and Edit' setting enabled.
Your 'Work Orders → Work Order View Mode' permission is set to Tech View.","Save a part through the Tech View inline row.
Have a Full View user open the same work order and inspect the part's category.","1. The part is assigned the category “Uncategorized”.
2. The category is not displayed to the Tech View user.

---
This is the expected behaviour as per epic SV-9315 and story SV-9317 (Story 2, Inline Add Part - Tech View) and the Inline Add and Edit Parts on Work Order Lines specification version 16, section S2-R11, read on 31 August 2026.

AUTOMATION: Not available on Build to test Yet - Last checked 8/31/2026",SV-9317 (S2-R11),,
Pressing Enter from any field saves the row,Inline Add and Edit Parts - Tech View Inline Add,Functional,Medium,"A work order is open with status Estimate, Approved, In Progress, or Review.
You have the 'Work Order Line - Create and Edit' setting enabled.
Your 'Work Orders → Work Order View Mode' permission is set to Tech View.","Enter a valid description and quantity.
With the cursor in any field, press Enter.","1. Pressing Enter saves the row, with the same result as selecting Save.

---
This is the expected behaviour as per epic SV-9315 and story SV-9317 (Story 2, Inline Add Part - Tech View) and the Inline Add and Edit Parts on Work Order Lines specification version 16, section S2-R12, read on 31 August 2026.

AUTOMATION: Not available on Build to test Yet - Last checked 8/31/2026",SV-9317 (S2-R12),,
Tab moves through the Tech View add row and never leaves it,Inline Add and Edit Parts - Tech View Inline Add,Functional,Medium,"A work order is open with status Estimate, Approved, In Progress, or Review.
You have the 'Work Order Line - Create and Edit' setting enabled.
Your 'Work Orders → Work Order View Mode' permission is set to Tech View.","Place the cursor in the description field and press Tab repeatedly through the whole row.
For the last step, have a bin allocated so the “Pulled from” chip is shown.","1. Tab moves the cursor forward through the row and does not leave it (per the spec's Keyboard Model — Inline Row).
2. The Tech View add-row Tab order is: description, part number, quantity, Save, Cancel (X).
3. When a bin is allocated, the “Pulled from” bin chip (in the hint row below) is the last Tab stop; it is present only while a bin is allocated.

---
This is the expected behaviour as per epic SV-9315 and story SV-9317 (Story 2, Inline Add Part - Tech View) and the Inline Add and Edit Parts on Work Order Lines specification version 16, section S2-R13 and Keyboard Model - Inline Row, read on 31 August 2026.

AUTOMATION: Not available on Build to test Yet - Last checked 8/31/2026",SV-9317 (S2-R13),,
Escape closes the inline row like the X action,Inline Add and Edit Parts - Tech View Inline Add,Functional,Medium,"A work order is open with status Estimate, Approved, In Progress, or Review.
You have the 'Work Order Line - Create and Edit' setting enabled.
Your 'Work Orders → Work Order View Mode' permission is set to Tech View.","With an empty inline row open, press Escape.","1. Escape closes the inline row, with the same result as selecting X (for an empty row it closes immediately).

---
This is the expected behaviour as per epic SV-9315 and story SV-9317 (Story 2, Inline Add Part - Tech View) and the Inline Add and Edit Parts on Work Order Lines specification version 16, section S2-R14, read on 31 August 2026.

AUTOMATION: Not available on Build to test Yet - Last checked 8/31/2026",SV-9317 (S2-R14),,
X closes the row without saving; with data it triggers the guard,Inline Add and Edit Parts - Tech View Inline Add,Functional,Medium,"A work order is open with status Estimate, Approved, In Progress, or Review.
You have the 'Work Order Line - Create and Edit' setting enabled.
Your 'Work Orders → Work Order View Mode' permission is set to Tech View.","With data entered in the row, select X.","1. Selecting X closes the inline row without saving.
2. Because the row contains data, the discard confirmation from S6-R1 is shown first.

---
This is the expected behaviour as per epic SV-9315 and story SV-9317 (Story 2, Inline Add Part - Tech View) and the Inline Add and Edit Parts on Work Order Lines specification version 16, section S2-R15, read on 31 August 2026.

AUTOMATION: Not available on Build to test Yet - Last checked 8/31/2026",SV-9317 (S2-R15),,
Clicking outside a populated row keeps it open with data preserved,Inline Add and Edit Parts - Tech View Inline Add,Functional,Medium,"A work order is open with status Estimate, Approved, In Progress, or Review.
You have the 'Work Order Line - Create and Edit' setting enabled.
Your 'Work Orders → Work Order View Mode' permission is set to Tech View.
The inline row contains entered data.",Click somewhere on the page outside the inline row.,"1. The inline row remains open and its data is preserved; the click does not cancel the row.

---
This is the expected behaviour as per epic SV-9315 and story SV-9317 (Story 2, Inline Add Part - Tech View) and the Inline Add and Edit Parts on Work Order Lines specification version 16, section S2-R16, read on 31 August 2026.

AUTOMATION: Not available on Build to test Yet - Last checked 8/31/2026",SV-9317 (S2-R16),,
Free-typed part saves as Requested and is flagged as needing details,Inline Add and Edit Parts - Tech View Inline Add,Functional,Medium,"A work order is open with status Estimate, Approved, In Progress, or Review.
You have the 'Work Order Line - Create and Edit' setting enabled.
Your 'Work Orders → Work Order View Mode' permission is set to Tech View.","Type a description (and optionally a part number) that matches nothing in the catalog, enter a quantity, and Save.","1. The part is added with the existing Requested status and the part line is visually flagged as needing details.
2. The success toast is the same as any other save: “Part added”.
3. The part number typeahead behaves as in the existing add-part flow when nothing matches.

---
This is the expected behaviour as per epic SV-9315 and story SV-9317 (Story 2, Inline Add Part - Tech View) and the Inline Add and Edit Parts on Work Order Lines specification version 16, section S2-R17, S2-E1, read on 31 August 2026.

AUTOMATION: Not available on Build to test Yet - Last checked 8/31/2026",SV-9317 (S2-R17; S2-E1),,
Inline row shows the keyboard hint legend,Inline Add and Edit Parts - Tech View Inline Add,Functional,Medium,"A work order is open with status Estimate, Approved, In Progress, or Review.
You have the 'Work Order Line - Create and Edit' setting enabled.
Your 'Work Orders → Work Order View Mode' permission is set to Tech View.",Open the inline row and read the keyboard hint legend.,"1. The inline row displays a keyboard hint legend: Enter — save & next row · Tab — next field · Esc — cancel.

---
This is the expected behaviour as per epic SV-9315 and story SV-9317 (Story 2, Inline Add Part - Tech View) and the Inline Add and Edit Parts on Work Order Lines specification version 16, section S2-R18, read on 31 August 2026.

AUTOMATION: Not available on Build to test Yet - Last checked 8/31/2026",SV-9317 (S2-R18),,
Combined validation message names only the missing required fields,Inline Add and Edit Parts - Tech View Inline Add,Functional,Medium,"A work order is open with status Estimate, Approved, In Progress, or Review.
You have the 'Work Order Line - Create and Edit' setting enabled.
Your 'Work Orders → Work Order View Mode' permission is set to Tech View.","Leave the description and the quantity empty and attempt to Save.
Separately, fill the description but leave quantity empty and attempt to Save.","1. The row does not save; a single inline validation message names all missing fields in order.
2. In Tech View only description and qty can appear in the message (for example “Enter a qty to save this part.” when only quantity is missing).

---
This is the expected behaviour as per epic SV-9315 and story SV-9317 (Story 2, Inline Add Part - Tech View) and the Inline Add and Edit Parts on Work Order Lines specification version 16, section S2-N1, S2-N2, read on 31 August 2026.

AUTOMATION: Not available on Build to test Yet - Last checked 8/31/2026",SV-9317 (S2-N1; S2-N2),,
Quantity of zero or less is rejected with a specific message,Inline Add and Edit Parts - Tech View Inline Add,Functional,Medium,"A work order is open with status Estimate, Approved, In Progress, or Review.
You have the 'Work Order Line - Create and Edit' setting enabled.
Your 'Work Orders → Work Order View Mode' permission is set to Tech View.",Enter a description and a quantity of 0 (or a negative number) and attempt to Save.,"1. The row does not save and an inline validation message is displayed: “Qty must be greater than 0.”

---
This is the expected behaviour as per epic SV-9315 and story SV-9317 (Story 2, Inline Add Part - Tech View) and the Inline Add and Edit Parts on Work Order Lines specification version 16, section S2-N3, read on 31 August 2026.

AUTOMATION: Not available on Build to test Yet - Last checked 8/31/2026",SV-9317 (S2-N3),,
Invalid field is highlighted and focus moves to the first invalid field,Inline Add and Edit Parts - Tech View Inline Add,Functional,Medium,"A work order is open with status Estimate, Approved, In Progress, or Review.
You have the 'Work Order Line - Create and Edit' setting enabled.
Your 'Work Orders → Work Order View Mode' permission is set to Tech View.",Trigger a validation error by leaving a required field empty and attempting to Save.,"1. The invalid field is highlighted and the cursor moves to the first field that failed validation.

---
This is the expected behaviour as per epic SV-9315 and story SV-9317 (Story 2, Inline Add Part - Tech View) and the Inline Add and Edit Parts on Work Order Lines specification version 16, section S2-N4, read on 31 August 2026.

AUTOMATION: Not available on Build to test Yet - Last checked 8/31/2026",SV-9317 (S2-N4),,
Validation messages clear as soon as the field is corrected,Inline Add and Edit Parts - Tech View Inline Add,Functional,Medium,"A work order is open with status Estimate, Approved, In Progress, or Review.
You have the 'Work Order Line - Create and Edit' setting enabled.
Your 'Work Orders → Work Order View Mode' permission is set to Tech View.
A validation message is currently displayed for a field.",Correct the field named in the validation message.,"1. The validation message clears as soon as the field is corrected.

---
This is the expected behaviour as per epic SV-9315 and story SV-9317 (Story 2, Inline Add Part - Tech View) and the Inline Add and Edit Parts on Work Order Lines specification version 16, section S2-N5, read on 31 August 2026.

AUTOMATION: Not available on Build to test Yet - Last checked 8/31/2026",SV-9317 (S2-N5),,
Empty row closes immediately with no confirmation,Inline Add and Edit Parts - Tech View Inline Add,Functional,Medium,"A work order is open with status Estimate, Approved, In Progress, or Review.
You have the 'Work Order Line - Create and Edit' setting enabled.
Your 'Work Orders → Work Order View Mode' permission is set to Tech View.","With no data entered in the row, select X or press Escape.","1. The row closes immediately with no confirmation.

---
This is the expected behaviour as per epic SV-9315 and story SV-9317 (Story 2, Inline Add Part - Tech View) and the Inline Add and Edit Parts on Work Order Lines specification version 16, section S2-N6, read on 31 August 2026.

AUTOMATION: Not available on Build to test Yet - Last checked 8/31/2026",SV-9317 (S2-N6),,
Adding the same part twice creates two separate part lines,Inline Add and Edit Parts - Tech View Inline Add,Functional,Medium,"A work order is open with status Estimate, Approved, In Progress, or Review.
You have the 'Work Order Line - Create and Edit' setting enabled.
Your 'Work Orders → Work Order View Mode' permission is set to Tech View.","Add a part to the line, then add the exact same part to the same line again.","1. Two separate part lines are created; the quantities are not merged.

---
This is the expected behaviour as per epic SV-9315 and story SV-9317 (Story 2, Inline Add Part - Tech View) and the Inline Add and Edit Parts on Work Order Lines specification version 16, section S2-E2, read on 31 August 2026.

AUTOMATION: Not available on Build to test Yet - Last checked 8/31/2026",SV-9317 (S2-E2),,
Save fails cleanly when the work order becomes non-editable mid-entry,Inline Add and Edit Parts - Tech View Inline Add,Functional,Medium,"A work order is open with status Estimate, Approved, In Progress, or Review.
You have the 'Work Order Line - Create and Edit' setting enabled.
Your 'Work Orders → Work Order View Mode' permission is set to Tech View.
The inline row has data entered.","While the row is open, have the work order move to a status that does not permit editing (for example, another user invoices it).
Attempt to Save.","1. The save fails and an alert is shown: “This work order can no longer be edited. Refresh to see the latest.”
2. The entered data remains in the row so it can be copied before refreshing.

---
This is the expected behaviour as per epic SV-9315 and story SV-9317 (Story 2, Inline Add Part - Tech View) and the Inline Add and Edit Parts on Work Order Lines specification version 16, section S2-E3, read on 31 August 2026.

AUTOMATION: Not available on Build to test Yet - Last checked 8/31/2026",SV-9317 (S2-E3),,
Any other save failure keeps the row open with data intact,Inline Add and Edit Parts - Tech View Inline Add,Functional,Medium,"A work order is open with status Estimate, Approved, In Progress, or Review.
You have the 'Work Order Line - Create and Edit' setting enabled.
Your 'Work Orders → Work Order View Mode' permission is set to Tech View.
The inline row has valid data entered.","Cause the save to fail for a reason other than an editability change (for example, the request cannot complete).
Observe the row and the toast.","1. An alert toast is shown: “Couldn't add the part. Please try again.”
2. The inline row remains open with the entered data intact.

---
This is the expected behaviour as per epic SV-9315 and story SV-9317 (Story 2, Inline Add Part - Tech View) and the Inline Add and Edit Parts on Work Order Lines specification version 16, section S2-EH1, read on 31 August 2026.

AUTOMATION: Not available on Build to test Yet - Last checked 8/31/2026",SV-9317 (S2-EH1),,
Edit opens an inline row below the part with the same three fields,Inline Add and Edit Parts - Tech View Inline Edit,Functional,Medium,"A work order is open with status Estimate, Approved, In Progress, or Review.
You have the 'Work Order Line - Create and Edit' setting enabled.
Your 'Work Orders → Work Order View Mode' permission is set to Tech View.
The work order line already has at least one part on it.",Select Edit on an existing part line.,"1. An inline edit row opens directly below that part line.
2. It contains the same three fields as the add flow in the same order: description, part number, quantity.

---
This is the expected behaviour as per epic SV-9315 and story SV-9318 (Story 3, Inline Edit Part - Tech View) and the Inline Add and Edit Parts on Work Order Lines specification version 16, section S3-R1, read on 31 August 2026.

AUTOMATION: Not available on Build to test Yet - Last checked 8/31/2026",SV-9318 (S3-R1),,
Edit row is pre-populated and cursor lands in description,Inline Add and Edit Parts - Tech View Inline Edit,Functional,Medium,"A work order is open with status Estimate, Approved, In Progress, or Review.
You have the 'Work Order Line - Create and Edit' setting enabled.
Your 'Work Orders → Work Order View Mode' permission is set to Tech View.
The work order line already has at least one part on it.",Select Edit on an existing part line and inspect the row.,"1. The inline row is pre-populated with the part's current description, part number, and quantity.
2. The cursor is placed in the description field when the row opens.

---
This is the expected behaviour as per epic SV-9315 and story SV-9318 (Story 3, Inline Edit Part - Tech View) and the Inline Add and Edit Parts on Work Order Lines specification version 16, section S3-R2, S3-R3, read on 31 August 2026.

AUTOMATION: Not available on Build to test Yet - Last checked 8/31/2026",SV-9318 (S3-R2; S3-R3),,
Edit row reuses Story 2 behaviour with a shortened hint legend,Inline Add and Edit Parts - Tech View Inline Edit,Functional,Medium,"A work order is open with status Estimate, Approved, In Progress, or Review.
You have the 'Work Order Line - Create and Edit' setting enabled.
Your 'Work Orders → Work Order View Mode' permission is set to Tech View.
The work order line already has at least one part on it.","Open an edit row and exercise the fields, keyboard, and validation.
Press Tab repeatedly through the whole edit row.
Read the keyboard hint legend.","1. All field, keyboard, and validation behaviour from Story 2 applies identically to the edit row.
2. The edit-row Tab order matches the Tech View add row (per the spec's Keyboard Model — Inline Row): description, part number, quantity, Save, Cancel (X), then the “Pulled from” bin chip when one is shown; the edit row has no “More Options” button.
3. The edit row's hint legend reads Enter — save · Tab — next field · Esc — cancel, without “& next row”, because saving an edit does not open a new row.

---
This is the expected behaviour as per epic SV-9315 and story SV-9318 (Story 3, Inline Edit Part - Tech View) and the Inline Add and Edit Parts on Work Order Lines specification version 16, section S3-R4 and Keyboard Model - Inline Row, read on 31 August 2026.

AUTOMATION: Not available on Build to test Yet - Last checked 8/31/2026",SV-9318 (S3-R4),,
Saving an edit updates the part line in place and closes the row,Inline Add and Edit Parts - Tech View Inline Edit,Functional,Medium,"A work order is open with status Estimate, Approved, In Progress, or Review.
You have the 'Work Order Line - Create and Edit' setting enabled.
Your 'Work Orders → Work Order View Mode' permission is set to Tech View.
The work order line already has at least one part on it.","Open an edit row, change a value, and Save.","1. The part line is updated in place and the inline row closes, returning to the normal part line display.

---
This is the expected behaviour as per epic SV-9315 and story SV-9318 (Story 3, Inline Edit Part - Tech View) and the Inline Add and Edit Parts on Work Order Lines specification version 16, section S3-R5, read on 31 August 2026.

AUTOMATION: Not available on Build to test Yet - Last checked 8/31/2026",SV-9318 (S3-R5),,
