TU-ELL-03	KEEP	The $0.00-versus-em-dash semantic distinction (known rate with nothing to value, versus unknown rate) - subtle and easy to get wrong.			SENSIBLE	Expected 3 states the distinction in plain words.	Y	OK	Needs a location rate set to exactly $0.00.
TU-ELL-04	KEEP	The em-dash branch plus its assistive-technology label - the other half of the same semantic.			SENSIBLE	Two steps.	Y	TOOL	Step 2 needs a screen reader; and no unrated location can exist on this org.
TU-ELL-05	KEEP	Partial valuation across rated and unrated locations, declared a known limitation - prevents a false bug report about hours not matching dollars.			SENSIBLE	Two steps with the arithmetic named.	Y	OK	Needs an unrated location.
TU-EXP-01	KEEP	Menu position, the Column Selection control after it, and the three download options; the build ships four, so this case is load-bearing.			SENSIBLE	Two steps.	Y	OK	
TU-EXP-02	KEEP	Summary versus Expanded PDF content and the Title-Case filenames.			SENSIBLE	Two steps.	Y	OK	
TU-EXP-03	KEEP	The CSV is always summary-level regardless of the menu choice, plus comma quoting - the build breaks the first half.			SENSIBLE	Three steps in a plain-text editor.	Y	OK	
TU-EXP-04	KEEP	Downloads scoped to the selected technicians, locations and range, mirroring the shown columns, with the Locations line and the automatic Location carve-out.			SENSIBLE	Five steps; expected 6 pre-empts the Location column for the tester.	Y	OK	
TU-EXP-05	KEEP	Downloads always order A-to-Z and deliberately ignore the on-screen sort - explicitly unlike Parts Velocity, and the build breaks it.			SENSIBLE	The note names the deliberate cross-report difference.	Y	OK	
TU-EXP-06	KEEP	Logo resolution chain in both PDF views and the CSV-never-has-a-logo negative.			SENSIBLE	Three steps; the note says to restore the logo.	Y	OK	
TU-EXP-07	KEEP	The specified silent no-op with no technician selected; the build downloads a file and raises a success toast instead - a real defect this case caught.			SENSIBLE	Three steps.	Y	OK	
TU-EXP-08	KEEP	Two verbatim download notifications; the build's success text differs.			SENSIBLE	Closed strings pinned to the TU §7 table + spec version - Rule 42 satisfied.	Y	OK	
