PV-ROW-05	WEAK-KEEP	Sticky header plus all-left on-screen alignment; cosmetic, and the plain-text Type value is already asserted by PV-FILT-01 expected 5.			SENSIBLE	Three steps.	Y	OK	
PV-ROW-06	KEEP	Info icons: presence, three verbatim descriptions, focus exposure, no-sort-on-activate, and the closed set - one case where a lesser suite would have written six.			SENSIBLE	Closed set version-pinned to PV v4 S3-R6; the notes quote the requirement verbatim - Rule 42 satisfied.	Y	OK	Step 3 needs keyboard focus only, not a tool.
PV-ROW-07	KEEP	On-screen truncation, hover reveal, and the Part #-never-truncated rule; the build refutes truncation entirely.			FIX-WORDING	Expected 4 ("The CSV export carries the full untruncated ... values") duplicates PV-EXP-06 (C30380) expected 2. Keep it in the export case only.	Y	OK	
PV-ROW-08	KEEP	The consolidated null-rendering matrix, and uniquely the list of columns that are NEVER null (0.00 / 0 / $0.00 rather than a dash).			FIX-WORDING	Expected 3 duplicates PV-CALC-12 (C30370) and expected 4 duplicates PV-EXP-07 (C30381) expected 1. Trim to the never-null assertion plus the special-order em-dash set, which is what only this case says.	Y	OK	
PV-ROW-09	KEEP	The row-inclusion rule (all three keep-criteria must fail) plus the revenue-only keep - a real exclusion contract.			SENSIBLE	Two searches against two deliberately-shaped parts.	Y	OK	Part B needs a billed sale with no stock decrement.
PV-ROW-10	MERGE	Item 1 (Demand survives a reversal while Units Sold nets to zero) is PV-CALC-06 expected 2 verbatim in substance; item 2 (negative Units Sold) is PV-CALC-01 expected 4; item 3 (excluded altogether) is PV-ROW-09.	MG-PV-REVERSAL	PV-CALC-06 (C30364)	SENSIBLE	Readable and executable; it dies on packaging, not on sense.	Y	OK	
PV-VIS-01	WEAK-KEEP	Two-tone layout and edge-to-edge table; purely cosmetic.			SENSIBLE	Two observation steps.	Y	OK	
PV-VIS-02	WEAK-KEEP	Toolbar and table spacing detail; cosmetic and design-token owned.			SENSIBLE	Expected 5 is a model repair - it tells the tester explicitly that no measurement or tool is needed and who owns the exact figures.	Y	OK	
PV-VIS-03	WEAK-KEEP	Dark mode plus info-icon legibility; cosmetic.			SENSIBLE	Expected 3 restates the 3:1 rule as a by-eye check and names the owner of the measurement - the right repair.	Y	OK	
SBC-API-01	KEEP	Lazy drill-down plus the bounded expand-all fetch count - a real scale contract (an unbounded expand-all is a genuine outage risk).			SENSIBLE	Four steps including the collapse/re-expand probe.	Y	TECHNICAL	Needs the browser network panel; correctly in an API-titled section.
SBC-API-02	KEEP	Server-side sort with re-pagination plus the unknown-sort-column safety negative.			SENSIBLE	Step 3 is explicitly marked optional and tool-dependent.	Y	TECHNICAL	Network panel; API section.
SBC-API-03	KEEP	Server-backed type-ahead (no full customer list downloaded) plus the all-customers-as-a-flag contract.			SENSIBLE	The note tells the tester to establish the flag point by observing traffic, not by reading code.	Y	TECHNICAL	Network panel; API section.
SBC-API-04	KEEP	Server pagination and server-computed totals that do not drift as you page.			SENSIBLE	Three steps.	Y	TECHNICAL	Network panel; API section.
SBC-API-05	KEEP	Exports server-generated from the active filters, and the cap counted against the file's own row count.			SENSIBLE	Second half hedged on environment availability.	Y	TECHNICAL	Network panel; API section.
SBC-API-06	KEEP	Back-end permission proof on BOTH surfaces in BOTH directions - the SBC twin of PV-API-04, previously uncovered.			SENSIBLE	Six numbered steps, each with a response code to read, and expected 5 names the exact failure shape.	Y	TECHNICAL	Network panel; API section.
SBC-CALC-01	KEEP	Financial column order plus the Subtotal and Margin formulas, including the deliberate Shop-Supplies asymmetry.			SENSIBLE	Closed list version-pinned to SBC v13 with Location explicitly excluded as an identifier column - Rule 42 satisfied.	Y	OK	
